Company,Sentiment,Price,Date,Decision
AMD,negative,-22.863909094004057,2025-01-20T08:34:00Z,sell
AMD,positive,-22.863909094004057,2025-01-08T00:02:00Z,hold
AMD,neutral,-22.863909094004057,2025-02-03T17:59:13Z,hold
AMD,positive,-22.863909094004057,2025-01-08T13:59:52Z,hold
AMD,positive,-22.863909094004057,2025-01-08T00:20:45Z,hold
AMD,negative,-22.863909094004057,2025-02-03T12:12:29Z,sell
AMD,positive,-22.863909094004057,2025-01-10T22:03:02Z,hold
AMD,positive,-22.863909094004057,2025-01-10T16:50:00Z,hold
AMD,negative,-22.863909094004057,2025-01-20T19:31:03Z,sell
AMD,positive,-22.863909094004057,2025-01-15T14:00:07Z,hold
AMD,positive,-22.863909094004057,2025-01-18T13:00:00Z,hold
AMD,positive,-22.863909094004057,2025-01-17T15:50:04Z,hold
AMD,positive,-22.863909094004057,2025-02-05T16:10:05Z,hold
AMD,positive,-22.863909094004057,2025-01-21T13:44:16Z,hold
AMD,positive,-22.863909094004057,2025-02-04T09:42:46Z,hold
AMD,positive,-22.863909094004057,2025-01-25T23:00:31Z,hold
AMD,negative,-22.863909094004057,2025-01-15T23:22:18Z,sell
AMD,positive,-22.863909094004057,2025-02-01T15:54:19Z,hold
AMD,positive,-22.863909094004057,2025-01-18T12:28:53Z,hold
AMD,positive,-22.863909094004057,2025-01-09T13:17:09Z,hold
AMD,positive,-22.863909094004057,2025-01-23T14:11:43Z,hold
AMD,positive,-22.863909094004057,2025-02-04T15:48:34Z,hold
AMD,positive,-22.863909094004057,2025-01-16T17:58:40Z,hold
AMD,positive,-22.863909094004057,2025-01-29T20:10:55Z,hold
AMD,negative,-22.863909094004057,2025-01-10T21:27:31Z,sell
AMD,positive,-22.863909094004057,2025-01-13T13:51:58Z,hold
AMD,positive,-22.863909094004057,2025-01-08T15:26:06Z,hold
AMD,negative,-22.863909094004057,2025-02-03T22:53:10Z,sell
AMD,positive,-22.863909094004057,2025-01-09T14:49:00Z,hold
AMD,positive,-22.863909094004057,2025-01-09T12:03:44Z,hold
AMD,positive,-22.863909094004057,2025-01-25T22:00:33Z,hold
AMD,neutral,-22.863909094004057,2025-02-06T14:00:32Z,hold
AMD,positive,-22.863909094004057,2025-01-14T13:00:00Z,hold
AMD,positive,-22.863909094004057,2025-01-28T22:14:41Z,hold
AMD,positive,-22.863909094004057,2025-01-31T11:30:48Z,hold
AMD,negative,-22.863909094004057,2025-01-27T21:00:11Z,sell
AMD,positive,-22.863909094004057,2025-02-07T15:00:51Z,hold
AMD,positive,-22.863909094004057,2025-02-04T14:00:00Z,hold
AMD,positive,-22.863909094004057,2025-01-13T01:07:00Z,hold
AMD,positive,-22.863909094004057,2025-01-21T19:38:14Z,hold
AMD,positive,-22.863909094004057,2025-02-05T14:40:14Z,hold
AMD,neutral,-22.863909094004057,2025-01-09T17:40:32Z,hold
AMD,negative,-22.863909094004057,2025-01-09T20:00:00Z,sell
AMD,positive,-22.863909094004057,2025-02-06T02:00:17Z,hold
AMD,negative,-22.863909094004057,2025-02-04T23:03:39Z,sell
AMD,positive,-22.863909094004057,2025-01-10T21:12:12Z,hold
AMD,positive,-22.863909094004057,2025-01-08T08:24:08Z,hold
AMD,positive,-22.863909094004057,2025-01-29T23:18:24Z,hold
AMD,positive,-22.863909094004057,2025-01-23T18:28:00Z,hold
AMD,neutral,-22.863909094004057,2025-01-22T21:45:43Z,hold
AMD,positive,-22.863909094004057,2025-01-29T17:04:13Z,hold
AMD,positive,-22.863909094004057,2025-02-05T12:59:54Z,hold
AMD,positive,-22.863909094004057,2025-01-25T21:45:27Z,hold
AMD,negative,-22.863909094004057,2025-01-27T15:48:04Z,sell
AMD,negative,-22.863909094004057,2025-02-01T23:00:16Z,sell
AMD,negative,-22.863909094004057,2025-02-04T23:30:46Z,sell
AMD,positive,-22.863909094004057,2025-01-23T07:19:08Z,hold
AMD,negative,-22.863909094004057,2025-01-23T15:53:50Z,sell
AMD,positive,-22.863909094004057,2025-02-02T11:00:15Z,hold
AMD,negative,-22.863909094004057,2025-01-22T12:00:10Z,sell
AMD,positive,-22.863909094004057,2025-01-24T00:00:10Z,hold
AMD,positive,-22.863909094004057,2025-01-21T21:44:27Z,hold
AMD,positive,-22.863909094004057,2025-01-30T14:28:01Z,hold
AMD,positive,-22.863909094004057,2025-01-09T15:19:48Z,hold
AMD,positive,-22.863909094004057,2025-01-23T14:57:31Z,hold
AMD,positive,-22.863909094004057,2025-01-22T21:49:25Z,hold
AMD,positive,-22.863909094004057,2025-01-18T22:01:16Z,hold
AMD,positive,-22.863909094004057,2025-01-18T21:00:17Z,hold
AMD,positive,-22.863909094004057,2025-01-28T19:46:36Z,hold
AMD,positive,-22.863909094004057,2025-01-20T22:00:10Z,hold
AMD,positive,-22.863909094004057,2025-01-19T23:33:29Z,hold
AMD,positive,-22.863909094004057,2025-01-14T17:32:54Z,hold
AMD,positive,-22.863909094004057,2025-01-24T01:00:10Z,hold
AMD,negative,-22.863909094004057,2025-01-21T01:51:54Z,sell
AMD,neutral,-22.863909094004057,2025-01-10T20:15:14Z,hold
AMD,positive,-22.863909094004057,2025-01-23T22:56:47Z,hold
AMD,negative,-22.863909094004057,2025-01-10T17:00:00Z,sell
AMD,neutral,-22.863909094004057,2025-02-06T15:00:00Z,hold
AMD,positive,-22.863909094004057,2025-01-30T13:00:05Z,hold
AMD,positive,-22.863909094004057,2025-01-18T14:00:08Z,hold
AMD,positive,-22.863909094004057,2025-01-08T20:35:06Z,hold
AMD,positive,-22.863909094004057,2025-01-16T22:09:16Z,hold
AMD,positive,-22.863909094004057,2025-01-11T21:03:10Z,hold
AMD,positive,-22.863909094004057,2025-01-13T15:00:00Z,hold
AMD,positive,-22.863909094004057,2025-01-23T23:23:42Z,hold
